Finished,RecordedDate,ResponseId,DistributionChannel,UserLanguage,id,journal,author,doi,title,sci_cat,replic,hypo_tested,num_hyp,support,hyp1,hyp2,effect_size,clin_trial,prereg,prereg_link,data_state,open_data,animal,RCT,sig_level,sig_test,pval_sig,pval_type,rel_pval,sample_info,N,N_just
True,3/4/21 15:18,R_1mIXYxBZxT0IYP2,anonymous,EN,Christoph Schneider,JSAMS,Fox,10.1016/j.jsams.2019.06.012,Validity of the Polar Team Pro Sensor for measuring speed and distance indoors,Other,No,No,,,,,Yes,No,No,,No,,No,No,Yes,Yes,Yes,A mix: some exact and relative p-value(s),p < .001,"Yes (e.g., total and group sample sizes provided)",26,Yes
True,3/5/21 4:01,R_78OdpOf9w3N2GDT,anonymous,EN,Joe Warne,JSAMS,Telford,10.1016/j.jsams.2019.07.013,Drivers of adolescent adiposity: Evidence from the Australian LOOK study,Applied exercise physiology (human),No,No,,,,,No,No,No,,No,,No,No,Yes,Yes,Yes,A mix: some exact and relative p-value(s),p <.05,"Yes (e.g., total and group sample sizes provided)",825,No
True,3/5/21 15:01,R_su79om6ZpTP0LQd,anonymous,EN,Whitley Atkins,EJSS,Zagatto,10.1080/17461391.2018.1546338,3-min all-out effort on cycle ergometer is valid to estimate the anaerobic capacity by measurement of blood lactate and excess post-exercise oxygen consumption,Applied exercise physiology (human),No,No,,,,,Yes,No,No,,No,,No,No,Yes,Yes,Yes,"Exact (e.g., p = .049)",,"Yes (e.g., total and group sample sizes provided)",11,No
True,3/5/21 15:33,R_1esKJZJ3yVybdOi,anonymous,EN,Whitley Atkins,EJSS,Douzi,10.1080/17461391.2018.1551937,3-min whole body cryotherapy/cryostimulation after training in the evening improves sleep quality in physically active men,Applied exercise physiology (human),No,Yes,1,Full support,We assumed that a single exposure to whole body cryotherapy improves sleep quality after evening training and stimulates the reactivation of parasympathetic nervous activity. To verify this hypothesis.....,"The main findings was that a single session of whole- body cryotherapy (3-min at−40°C; windspeed at 2.3 m s−1) in the evening improves the subjective and objective sleep quality, enhances thereactivation of parasympathetic activity and reduces the perceived pain 24 h after a standardized exercise regimen in physically active men",Yes,No,No,,No,,No,Yes,Yes,Yes,Yes,"Relative (e.g., p < .05)",p <.05,"Yes (e.g., total and group sample sizes provided)",22,Yes
True,3/5/21 19:11,R_ZDHFv36n7WmYU4p,anonymous,EN,Whitley Atkins,EJSS,Dalen,10.1080/17461391.2019.1566403,Accelerations–a new approach to quantify physical performance decline in male elite soccer?,Sport performance,No,No,,,,,Yes,No,No,,No,,No,No,Yes,Yes,Yes,"Relative (e.g., p < .05)",p <.05,"Yes (e.g., total and group sample sizes provided)",212,No
True,3/5/21 19:32,R_3F4zZxW9vhx04oY,anonymous,EN,Whitley Atkins,EJSS,Ribeiro,10.1080/17461391.2018.1500643,Acute effects of aerobic exercise performed with different volumes on strength performance and neuromuscular parameters,Applied exercise physiology (human),No,Yes,1,Partial support,We hypothesized that a high volume aerobic exercise will result in greater acute interference on maximum strength and strength-endurance performance as well as impairment in central drive,"Partially contradicting our hypothesis, central drive(i.e. VA and RMS reductions) declined similarly after all aerobic exercises and remained reduced after the strength tests.",No,No,No,,No,,No,No,Yes,Yes,Yes,"Relative (e.g., p < .05)",p < .001,"Yes (e.g., total and group sample sizes provided)",21,No
True,3/6/21 1:12,R_2xFx3xZjcV4UYkE,anonymous,EN,Christoph Schneider,JSAMS,Toohey,10.1016/j.jsams.2019.06.002,Epidemiology of elite sprint kayak injuries: A 3-year prospective study,Epidemiology,No,No,,,,,No,No,No,,No,,No,No,Yes,Yes,Yes,"Exact (e.g., p = .049)",,"Yes (e.g., total and group sample sizes provided)",63,No
True,3/6/21 1:25,R_2Bg6grXQ4VmcoTJ,anonymous,EN,Christoph Schneider,JSAMS,Oliver,10.1016/j.jsams.2019.06.001,Functional differences in softball pitchers with and without upper extremity pain,Sport performance,No,Yes,1,Partial support,It was hypothesized that pitchers classified withupper extremity pain would display significantly lower ball speedsas well as decreased throwing side shoulder and bilateral hip rota-tional ROM and ISO than those pitchers classified as pain free.,"Though there were no signif-icant differences in ball speed between the two groups, there weredifferences in ROM and ISO. The pain group displayed decreasedROM and ISO of the throwing side hip as well as glove side hipER ISO.",Yes,No,No,,No,,No,No,Yes,Yes,Yes,"Exact (e.g., p = .049)",,"Yes (e.g., total and group sample sizes provided)",53,No
True,3/7/21 8:33,R_2ExUhzNyw0o2Hq5,anonymous,EN,Vanessa Yingling,MSSE,Saedmocheshi,10.1249/MSS.0000000000002054,Aerobic Training and Green Tea Extract Protect against N-methyl-N-nitrosourea–induced Prostate Cancer,Basic physiology (animal and cell physiology),No,No,,,,,No,No,No,,No,,Yes,Yes,Yes,Yes,Yes,"Exact (e.g., p = .049)",,"Yes (e.g., total and group sample sizes provided)",60,No
True,3/7/21 14:31,R_239IpNlYbB1Rizi,anonymous,EN,Christoph Schneider,JSAMS,Chambers,10.1016/j.jsams.2019.01.001,Automatic detection of one-on-one tackles and ruck events using microtechnology in rugby union,Biomechanics,No,Yes,1,Full support,"It was hypothesised that using the accelerometer,magnetometer and gyroscope data provided, an algorithm couldbe developed to automate detection of tackles and rucks in rugbyunion.",Results demonstrate thatruck and tackle events can be correctly detected when applyinga specifically-designed algorithm to microtechnology data dur-ing international match-play.,No,No,No,,No,,No,No,No,,,,,"Yes (e.g., total and group sample sizes provided)",12,No
True,3/7/21 14:51,R_DGEiKbe25FClMwp,anonymous,EN,Christoph Schneider,JSAMS,Dickson,10.1016/j.jsams.2018.08.013,The King–Devick test is not sensitive to self-reported history ofconcussion but is affected by English language skill,Other,No,No,,,,,Yes,No,No,,No,,No,No,Yes,Yes,Yes,"Exact (e.g., p = .049)",,"Yes (e.g., total and group sample sizes provided)",75,No
True,3/7/21 15:06,R_1daaTc7YgUj3F03,anonymous,EN,Christoph Schneider,JSAMS,Jaakkola,10.1016/j.jsams.2019.06.018,"Longitudinal associations among cardiorespiratory and muscular fitness, motor competence and objectively measured physical activity",Applied exercise physiology (human),,No,,,,,Yes,No,No,,No,,No,No,Yes,Yes,Yes,A mix: some exact and relative p-value(s),p < .001,"Yes (e.g., total and group sample sizes provided)",491,No
True,3/7/21 15:18,R_1P14rUSp0bsc4RM,anonymous,EN,Christoph Schneider,JSAMS,Gamage,10.1016/j.jsams.2018.11.025,"Match injuries in Sri Lankan junior cricket: A prospective, longitudinal study",Epidemiology,No,No,,,,,No,No,No,,No,,No,No,No,,,,,"Yes (e.g., total and group sample sizes provided)",573,No
True,3/7/21 15:40,R_D0i60ozHZaDt8OJ,anonymous,EN,Christoph Schneider,JSAMS,Petrone,10.1016/j.jsams.2019.05.015,"Feasibility of using a novel instrumented human head surrogateto measure helmet, head and brain kinematics and intracranial pressureduring multidirectional impact tests",Other,No,No,,,,,No,No,No,,No,,No,No,No,,,,,"Yes (e.g., total and group sample sizes provided)",1,No
True,3/7/21 16:06,R_Q6ZI6LryEF3rIY1,anonymous,EN,Christoph Schneider,JSAMS,Porter,10.1016/j.jsams.2019.07.001,The effects of hyperoxia on repeated sprint cycling performance &muscle fatigue,Applied exercise physiology (human),No,Yes,2,Full support,It was hypothesised that repeated sprint cycle performancewould decrease to a larger degree in the normoxia condition com-pared with the hyperoxia condition.,"Though peak cycling power wasnot different between conditions, average power was higher in thehyperoxia trials, by around 4%, indicating that a higher work outputcould be maintained in the presence of extra oxygen.",Yes,No,No,,No,,No,No,Yes,Yes,Yes,A mix: some exact and relative p-value(s),p < .001,"Yes (e.g., total and group sample sizes provided)",14,No
True,3/8/21 9:09,R_2s6CT0ohQmaQRvJ,anonymous,EN,Jenny Murphy,JSAMS,Lulinska-Kuklik,10.1016/j.jsams.2019.01.014,"Are MMP3, MMP8 and TIMP2 gene variants associated with anterior cruciate ligament rupture susceptibility?",Basic physiology (animal and cell physiology),No,No,,,,,Yes,No,No,,No,,No,No,Yes,Yes,Yes,"Exact (e.g., p = .049)",,"Yes (e.g., total and group sample sizes provided)",421,Yes
True,3/8/21 9:15,R_2Xb7sRGDbwIk2A2,anonymous,EN,Jenny Murphy,JSAMS,Cust,10.1016/j.jsams.2019.05.004,The relationship of team and individual athlete performances on match quarter outcome in elite women’s Australian Rules football,Sport performance,No,No,,,,,No,No,No,,No,,No,No,No,,,,,No (sample size(s) unclear/unreported),,No
True,3/8/21 9:29,R_8iA4OlwkwJF3vBD,anonymous,EN,Jenny Murphy,JSAMS,Ihalainen,10.1016/j.jsams.2019.04.002,Changes in inflammation markers after a 10-week high-intensity combined strength and endurance training block in women: The effect of hormonal contraceptive use,Applied exercise physiology (human),No,No,,,,,Yes,No,No,,No,,No,No,Yes,Yes,Yes,"Exact (e.g., p = .049)",,"Yes (e.g., total and group sample sizes provided)",18,No
True,3/8/21 9:33,R_3pgWDEhoepk6JJg,anonymous,EN,Jenny Murphy,JSAMS,Panagodage Perera,10.1016/j.jsams.2019.07.010,"Epidemiology of hospital-treated cricket injuries sustained by women from 2002–2003 to 2013–2014 in Victoria, Australia",Epidemiology,No,No,,,,,Yes,No,No,,Yes,No,No,No,No,,,,,No (sample size(s) unclear/unreported),,No
True,3/8/21 9:43,R_C7CuPUlacO3SLTz,anonymous,EN,Jenny Murphy,JSAMS,Wasserberger,10.1016/j.jsams.2019.06.011,Using the single leg squat as an assessment of stride leg knee mechanics in adolescent baseball pitchers,Biomechanics,No,Yes,2,Full support,t was hypothesized that greater degrees of compensation during the SLS would be indicative of inefficient stride leg knee mechanics.,The most important finding of this study is that the SLS accounted for significant variability in stride knee mechanics,Yes,No,No,,No,,No,No,Yes,Yes,Yes,A mix: some exact and relative p-value(s),p < .001,"Yes (e.g., total and group sample sizes provided)",61,No
True,3/8/21 9:55,R_3aP4UEFW3L55MUp,anonymous,EN,Sena Harlley,MSSE,SAEDMOCHESHI,10.1249/MSS.0000000000002054,Aerobic Training and Green Tea Extract Protect against N-methyl-N-nitrosourea–induced Prostate Cancer,Basic physiology (animal and cell physiology),No,No,,,,,Yes,No,No,,No,,Yes,Yes,Yes,Yes,Yes,"Exact (e.g., p = .049)",,"Yes (e.g., total and group sample sizes provided)",60,No
True,3/8/21 13:00,R_1oGDtiN4hiuW2m9,anonymous,EN,Christoph Schneider,JSAMS,Rogers,10.1016/j.jsams.2019.06.004,Tattoos do not affect exercise-induced localised sweat rate or sodium concentration,Applied exercise physiology (human),No,Yes,2,Not supported,"Wehypothesised that sweat samples taken from tattooed skin woulddemonstrate compromised function (i.e. reduced sweat rates andincreased [Na+]) compared to contralateral non-tattooed skin sam-ples, irrespective of the age of the tattoo, in keeping with previousreports using artificial sweat stimulation.","Contrary to our hypothesis, results from the present studysuggest that sweat rate and [Na+] do not differ between tattooedskin and contralateral non-tattooed skin.",Yes,No,No,,No,,No,No,Yes,Yes,Yes,"Exact (e.g., p = .049)",,"Yes (e.g., total and group sample sizes provided)",22,No
True,3/8/21 13:14,R_1rDioymsEP1pYG6,anonymous,EN,Christoph Schneider,JSAMS,Krusche,10.1016/j.jsams.2019.04.013,Short- and middle-term high-altitude exposure does not affect visual acuity and contrast sensitivity of healthy young people,"Environmental physiology (heat, cold, & altitude)",No,No,,,,,No,No,No,,No,,No,No,Yes,Yes,Yes,"Relative (e.g., p < .05)",p <.05,"Yes (e.g., total and group sample sizes provided)",10,No
True,3/8/21 13:29,R_3ncwcERk0kqG6Vy,anonymous,EN,Christoph Schneider,JSAMS,Doering,10.1016/j.jsams.2019.03.009,Repeated muscle glycogen supercompensation with four days’ recovery between exhaustive exercise,Sport performance,No,Yes,1,Full support,We hypothesised that a4-day duration of higher total CHO intake between trials wouldaugment the capacity for glycogen storage enabling repeated mus-cle glycogen supercompensation and enhanced performance.,"The main findings of this study were that: (1) repeated muscleglycogen supercompensation was achieved with consecutive 4 dperiods of high CHO feeding; (2) 72 h interstitial glucose AUC waslower throughout the second CHO loading period compared to the first CHO load, despite matched dietary intakes; and (3) successiveglycogen supercompensation was accompanied by a large increasein exercise work capacity on each occasion.",Yes,No,No,,No,,No,No,Yes,Yes,Yes,A mix: some exact and relative p-value(s),p <.05,"Yes (e.g., total and group sample sizes provided)",7,No
True,3/8/21 13:50,R_1otetPvgQKxUlIH,anonymous,EN,Christoph Schneider,JSAMS,Paing,10.1016/j.jsams.2019.01.017,Dose-response between frequency of breaks in sedentary time and glucose control in type 2 diabetes: A proof of concept study,Clinical research,No,No,,,,,No,Yes,No,,No,,No,Yes,Yes,Yes,Yes,A mix: some exact and relative p-value(s),p < .001,"Yes (e.g., total and group sample sizes provided)",12,Yes
True,3/8/21 14:12,R_1OAHBz5gFPD0dZi,anonymous,EN,Christoph Schneider,JSAMS,Rowlands,10.1016/j.jsams.2019.06.016,"A data-driven, meaningful, easy to interpret, standardised accelerometer outcome variable for global surveillance",Other,No,No,,,,,No,No,No,,No,,No,No,No,,,,,"Yes (e.g., total and group sample sizes provided)",4937,No
True,3/8/21 20:55,R_31QyVqLngImpli4,anonymous,EN,Rosie Twomey,EJSS,Zagatto,10.1080/17461391.2018.1546338,3-min all-out effort on cycle ergometer is valid to estimate the anaerobic capacity by measurement of blood lactate and excess post-exercise oxygen consumption,Applied exercise physiology (human),No,No,,,,,Yes,No,No,,No,,No,No,Yes,Yes,Yes,A mix: some exact and relative p-value(s),p <.05,"Yes (e.g., total and group sample sizes provided)",11,No
True,3/8/21 21:41,R_z2swvzNyObuxTUd,anonymous,EN,Rosie Twomey,EJSS,Douzi,10.1080/17461391.2018.1551937,3-min whole body cryotherapy/cryostimulation after training in the evening improves sleep quality in physically active men,Applied exercise physiology (human),No,Yes,1,Full support,"We assumed that a single exposure to whole body cryotherapy improves sleep quality after evening training and stimulates the reactivation of parasympathetic nervous activity. To verify this hypothesis, we examined the impact of 3-min whole body cryotherapy exposure on subjective and objective sleep quality and night HRV analysis following a standardized training session in physically active men.","The main findings was that a single session of whole- body cryotherapy (3-min at −40°C; wind speed at 2.3 m s−1) in the evening improves the subjective and objective sleep quality, enhances the reactivation of parasympathetic activity and reduces the perceived pain 24 h after a standardized exercise regimen in physically active men.",Yes,Yes,No,,No,,No,Yes,Yes,Yes,Yes,A mix: some exact and relative p-value(s),p <.01,"Yes (e.g., total and group sample sizes provided)",22,Yes
