StartDate,EndDate,id,journal,author,doi,title,sci_cat,replic,hypo_tested,num_hyp,support,hyp1,hyp2,effect_size,clin_trial,prereg,prereg_link,data_state,open_data,animal,RCT,sig_level,sig_test,pval_sig,pval_type,rel_pval,sample_info,N,N_just,Team Leader Notes
4/25/21 21:58,4/25/21 22:11,Rosie Twomey,EJSS,Martínez-Guardado,10.1080/17461391.2018.1564796,Effects of high-intensity resistance circuit-based training in hypoxia on body composition and strength performance,"Environmental physiology (heat, cold, & altitude)",No,Yes,1,Partial support,"We hypothesized that this type of training under hypoxia would have a positive effect on body composition and would cause an increase in physical performance during exercise, in conjunction with an improvement in metabolic parameters","Overall, strength training using HRC in hypoxia produced trivial increases in lean body mass and BMD, accompanied with improvements in muscular strength. However, metabolic parameters remain unchanged.",Yes,No,No,,No,,No,Yes,Yes,Yes,Yes,A mix: some exact and relative p-value(s),p < .001,"Yes (e.g., total and group sample sizes provided)",28,No,CM agreed to partial & p values.
4/25/21 22:11,4/25/21 22:24,Rosie Twomey,EJSS,Bogdanis,10.1080/17461391.2018.1510989,Effects of low volume isometric leg press complex training at two knee angles on force-angle relationship and rate of force development,Applied exercise physiology (human),No,Yes,1,Partial support,"It was hypothesised that these two programmes would increase isometric and dynamic strength, as well as explosive muscle performance in a joint angle specific manner.","the present study showed that lowvolume maximal isometric leg-press training at shorter muscle tendon unit length resulted in a large increase of MIF and RFD at knee angles close to the training angle and a shift of the force vs. knee joint angle relationship, suggesting angle specificity. In contrast, training at longer muscle tendon unit lengths resulted in a moderate improvement of force at all knee angles, indicating lack of angle specificity. However, improvements in dynamic muscle performance (CMJ and half-squat 1RM) were similar and not affected by training at different knee angles",Yes,No,No,,No,,No,No,Yes,Yes,Yes,A mix: some exact and relative p-value(s),p < .001,"Yes (e.g., total and group sample sizes provided)",15,Yes,"CM and WA moved to partial (partly supported, partly unclear). CM moved to full sample info. Agree with RT on p values and sample size"
4/25/21 22:25,4/25/21 22:31,Rosie Twomey,EJSS,Aibar-Almazán,10.1080/17461391.2019.1595739,"Effects of Pilates on fall risk factors in community-dwelling elderly women: A randomized, controlled trial.",Clinical research,No,Yes,1,Full support,"We hypothesized that a 12-week Pilates exercise programme would have positive effects and reduce the risk of falling by increasing balance confidence, decreasing the fear of falling, and improving postural control.","The key findings of the present study show that FoF, balance confidence, and postural stability significantly improved after Pilates exercises.",Yes,Yes,Yes,NCT03201107 (https://clinicaltrials.gov/ ct2/show/NCT03201107),No,,No,Yes,Yes,Yes,Yes,A mix: some exact and relative p-value(s),p < .001,"Yes (e.g., total and group sample sizes provided)",107,Yes,WM typo on clinical trial. All agree with CM 107 analyzed. CM agreed on p values (higest precision). All agreed on sci_cat.
4/25/21 22:31,4/25/21 22:42,Rosie Twomey,EJSS,Fujii,10.1080/17461391.2018.1503335,Effects of work-matched supramaximal intermittent vs. submaximal constant-workload warm-up on all-out effort power output at the end of 2 minutes of maximal cycling,Sport performance,No,Yes,1,Not supported,"was to test the hypothesis that compared to submaximal constant workload warm-up performed at 60% maximal VO2 (VO2max), a work-matched supramaximal intermittent warm-up (i.e. 15 s of supramaximal cycling at a workload of 120% VO2max separated by 65 s of cycling at a workload of 46% VO2max) results in better last-stage maximal-effort exercise performance during the last 30 s of a 120-s supramaximal exercise.",We demonstrated that both warm-ups improved peak and mean power output to a similar extent during the 30 s of maximal-effort cycling as compared to a no warm-up condition.,No,No,No,,No,,No,No,Yes,Yes,Yes,"Relative (e.g., p < .05)",p <.05,"Yes (e.g., total and group sample sizes provided)",10,No,RT agreed on p values and sci_cat
4/25/21 22:42,4/25/21 22:54,Rosie Twomey,EJSS,Astorino,10.1080/17461391.2019.1619840,Enjoyment and affective responses to two regimes of high intensity interval training in inactive women with obesity,Sport/exercise psychology,No,No,,,,,Yes,Yes,No,,No,,No,Yes,Yes,Yes,Yes,A mix: some exact and relative p-value(s),p < .001,"Yes (e.g., total and group sample sizes provided)",17,No,"All agreed on clinical trial. Note to RT: what counts as a control. CM agreed to code as RCT, 17 analysed and on p values."
1/0/00 0:00,4/25/21 23:16,Rosie Twomey,EJSS,Cabanas-Sánchez,10.1080/17461391.2018.1551425,Environmental correlates of total and domainspecific sedentary behaviour in young people. The UP&DOWN study,Other,No,No,,,,,No,No,No,,No,,No,No,Yes,Yes,Yes,A mix: some exact and relative p-value(s),p < .001,"Yes (e.g., total and group sample sizes provided)",1578,No,WA agreed on 1578 analyzed. Agree with RT on p values
4/25/21 23:16,4/25/21 23:33,Rosie Twomey,EJSS,Klostermann,10.1080/17461391.2019.1571113,Especial skill vs. quiet eye duration in basketball free throw: Evidence for the inhibition of competing task solutions,Motor learning/control/behavior,No,Yes,2,Full support,"it was expected that the relation between QE duration and distance (e.g. Walter-Symons et al., 2018) also would be broken at the distance from the free-throw line. Based on the inhibition hypothesis, it was expected that the actual QE duration would be longer than the predicted QE duration.",the expected difference between the predicted QE duration and the actual QE duration at the shooting distance from the free-throw line was evident.,Yes,No,No,,No,,No,No,Yes,Yes,Yes,"Exact (e.g., p = .049)",,"Yes (e.g., total and group sample sizes provided)",15,Yes,WA agreed on no. of hypotheses. RT agreed not a replication (typo).
4/25/21 23:33,4/25/21 23:41,Rosie Twomey,EJSS,Stavres,10.1080/17461391.2018.1564368,Exaggerated post exercise hypotension following concentric but not eccentric resistance exercise: Implications for metabolism,Applied exercise physiology (human),No,Yes,2,Full support,"We hypothesised that concentric exercise would elicit a higher metabolic demand during work-matched exercise, which would potentiate the PEH response.","Our data support our hypothesis, such that the more metabolically demanding concentric exercise elicited an augmented PEH response.",Yes,No,No,,No,,No,No,Yes,Yes,Yes,A mix: some exact and relative p-value(s),p < .001,"Yes (e.g., total and group sample sizes provided)",12,No,WA moved to 2 hypotheses on review & effect size. 
4/26/21 13:21,4/26/21 13:34,Rosie Twomey,EJSS,Pethick,10.1080/17461391.2019.1599450,Fatigue reduces the complexity of knee extensor torque during fatiguing sustained isometric contractions,Applied exercise physiology (human),No,Yes,2,Full support,"The experimental hypotheses were that both maximal and submaximal sustained isometric contractions would result in a reduction in torque complexity (measured by decreased approximate entropy [ApEn]), which would be accompanied by a shift in temporal fractal scaling (measured by increased detrended fluctuation analysis [DFA] α scaling exponent).","sustained fatiguing isometric contractions of the knee extensors resulted in a decrease in torque complexity, regardless of whether the knee extensors were driven maximally or submaximally.  ",No,No,No,,No,,No,No,Yes,No,,,,"Yes (e.g., total and group sample sizes provided)",9,No,"All agreed on full support, see authors use of ""hypotheses"" (so 2 hypotheses, full support for first)."
4/26/21 13:34,4/26/21 13:44,Rosie Twomey,EJSS,Grazioli,10.1080/17461391.2019.1620863,Hamstring rate of torque development is more affected than maximal voluntary contraction after a professional soccer match,Applied exercise physiology (human),No,Yes,2,Full support,It was hypothesized that (i) RTD and RTD H:Q would be more affected than MVC and MVC H:Q after the soccer match,"The main findings of the present study were that reductions in hamstring RTD0–50, RTD0–200, and RTD0–50 H:Q occurred immediately after a soccer match, whilst quadriceps RTD0–50 was increased. In addition, no changes in hamstring and quadriceps MVC occurred after the match.",Yes,No,No,,No,,No,No,Yes,Yes,Yes,"Exact (e.g., p = .049)",,"Yes (e.g., total and group sample sizes provided)",16,No,WA agreed on hypotheses.
4/26/21 13:44,4/26/21 13:51,Rosie Twomey,EJSS,McCosker,10.1080/17461391.2018.1564797,How performance analysis of elite long jumping can inform representative training design through identification of key constraints on competitive behaviours,Sport performance,No,No,,,,,Yes,No,No,,Yes,No,No,No,Yes,Yes,Yes,A mix: some exact and relative p-value(s),p < .001,"Yes (e.g., total and group sample sizes provided)",244,No,"Copy & paste error corrected: manuscript title. Agree with CM on yes, no for data. 244 is for pts, 108 for competitions (agree on pts, note limitation)."
4/26/21 13:51,4/26/21 14:08,Rosie Twomey,EJSS,Amaro-Gahete,10.1080/17461391.2019.1595160,Impact of data analysis methods for maximal fat oxidation estimation during exercise in sedentary adults,Applied exercise physiology (human),No,Yes,1,Not supported,"We hypothesised that the use of different pre-defined time intervals may affect the MFO and Fatmax estimations independently of the data analysis approach, due to the fact that sedentary individuals likely need longer time to reach a stable measurement when different intensities are applied.","Therefore, based on our data, the method of choice for estimating MFO and Fatmax should be the polynomial-curve data analysis approach, while the time interval selected (if it contains the last seconds of the stage) and the stoichiometric equation do not impact on MFO and Fatmax estimations.",Yes,No,Yes, Participants were enrolled in (ClinicalTrials. gov. ID:NCT02365129) or (Clinicaltrial. gov. ID: NCT03334357).,No,,No,No,Yes,Yes,Yes,A mix: some exact and relative p-value(s),p < .001,"Yes (e.g., total and group sample sizes provided)",151,No,"RT agreed on no support (missed time interval wording). Yes to effect sizes and all agree on RTs p values. This itself is not a clinical trial, but it reports a clinical trial registration number because it uses data from that clinical trial for a separate research question about data analysis. So this is coded as a ""no"" to clin_trial but a ""yes"" to the next question (prereg_link) which is worded as ""Does this study/manuscript include information regarding the preregistration or clinical trial registration? This should include an external link or a clinical trial registration number"". Not an issue, but this was highlighted to team leaders to ensure consistency across coding teams"
4/26/21 22:44,4/26/21 22:54,Rosie Twomey,EJSS,Gonzalo-Skok,Influence of force-vector and force application plyometric training in young elite basketball players,Influence of force-vector and force application plyometric training in young elite basketball players,Motor learning/control/behavior,No,No,,,,,Yes,No,No,,No,,No,Yes,Yes,No,,,,"Yes (e.g., total and group sample sizes provided)",20,No,CM agreed to code as randomized.
